Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2019-2020,Jared Spurgeon,MIN,D,99.1,87.2,98.7,84.0,72.5,98.7,95.3,80.4,54.9,58.7,24.3,68.1,65.1,92.3,57.9,3,31,4,16.0,48.0,4,12,47,107,86,179,76,83,19,100,235,94,171,First Pair,62.0,1399.5333333333333,12.0,20.0,32.0,7.832428250798674,57.14285714285714,57.54882547159904,8474716,D,69.0,166.0,1989-11-29,CAN,2008.0,6.0,156.0,R,29,"[93, 100, 97, 99, 98]","[78, 93, 89, 77, 89]","[87, 95, 94, 98, 98]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2019-2020,Jarred Tinordi,NSH,D,20.0,22.1,24.3,,39.2,57.0,38.3,4.7,37.9,54.0,94.9,17.0,78.3,57.4,34.9,189,184,179,,105.0,102,146,225,147,96,13,196,52,101,154,235,94,171,Third Pair,28.0,465.18333333333334,1.0,4.0,5.0,0.7530402866675241,45.94594594594595,43.988900144370575,8475797,D,78.0,229.0,1992-02-20,USA,2010.0,1.0,22.0,L,27,"[None, None, None, None, 19]","[None, None, None, None, 22]","[None, None, None, None, 26]","[None, None, None, None, 'NSH']"
2019-2020,Jason Demers,ARI,D,79.6,57.9,85.1,,78.4,41.3,23.8,10.2,33.2,66.0,43.0,52.8,76.2,21.3,64.3,49,100,36,,38.0,139,180,212,158,72,135,112,57,186,85,235,94,171,Second Pair,50.0,1024.7333333333331,0.0,11.0,11.0,2.024117166841558,50.81967213114754,48.55596659907265,8474218,D,73.0,195.0,1988-06-09,CAN,2008.0,7.0,186.0,R,31,"[73, 72, 86, 70, 81]","[89, 49, 74, 36, 65]","[80, 87, 96, 67, 88]","['DAL', 'FLA', 'ARI', 'ARI', 'ARI']"
2019-2020,Jay Bouwmeester,STL,D,2.6,0.4,42.6,,31.0,34.5,22.6,8.5,27.2,13.6,14.5,4.7,73.6,92.8,68.5,230,235,136,,119.0,155,183,216,172,185,202,225,63,18,75,235,94,171,Second Pair,56.0,1208.0333333333333,1.0,8.0,9.0,1.666441613554855,51.51515151515152,45.46114232019562,8470151,D,76.0,206.0,1983-09-27,CAN,2002.0,1.0,3.0,L,35,"[24, 7, 26, 2, 2]","[16, 3, 10, 2, 0]","[62, 76, 41, 39, 43]","['STL', 'STL', 'STL', 'STL', 'STL']"
2019-2020,Jeff Petry,MTL,D,97.0,98.7,94.0,2.1,69.6,43.0,65.5,82.1,80.9,60.4,78.7,52.3,8.9,80.4,48.9,8,4,15,93.0,53.0,135,82,43,46,82,51,113,215,47,121,235,94,171,First Pair,71.0,1678.8666666666666,11.0,29.0,40.0,8.599341763407597,48.57142857142857,56.57996202131227,8473507,D,75.0,208.0,1987-12-09,USA,2006.0,2.0,45.0,R,31,"[65, 90, 95, 92, 97]","[73, 94, 95, 97, 99]","[70, 83, 88, 86, 97]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2019-2020,Jeremy Lauzon,BOS,D,26.8,40.9,45.1,,49.1,54.5,74.9,79.1,2.1,24.9,74.5,67.7,86.0,86.8,1.7,173,140,130,,88.0,108,60,50,231,160,61,77,34,32,232,235,94,171,Third Pair,19.0,293.0333333333333,1.0,1.0,2.0,0.9415082697536383,56.25,55.041343686522225,8478468,D,75.0,225.0,1997-04-28,CAN,2015.0,2.0,52.0,L,22,"[None, None, None, None, 26]","[None, None, None, None, 40]","[None, None, None, None, 46]","[None, None, None, None, 'BOS']"
2019-2020,Joakim Ryan,LAK,D,55.7,51.1,58.7,,25.7,31.1,15.3,31.9,12.8,61.7,41.3,78.7,4.3,70.6,18.3,105,116,98,,128.0,163,200,161,206,79,139,51,226,70,193,235,94,171,Second Pair,35.0,670.0166666666667,1.0,4.0,5.0,1.788608115944291,35.294117647058826,52.520317181684675,8477046,D,71.0,185.0,1993-06-17,USA,2012.0,7.0,198.0,L,26,"[None, None, 65, 58, 55]","[None, None, 61, 62, 39]","[None, None, 62, 44, 68]","[None, None, 'SJS', 'SJS', 'LAK']"
2019-2020,Joel Edmundson,CAR,D,3.8,24.7,12.8,,63.2,66.8,81.7,89.4,51.5,3.4,65.5,14.5,47.7,94.0,72.3,227,178,206,,64.0,79,44,26,115,209,82,202,124,15,66,235,94,171,Second Pair,67.0,1233.9166666666667,7.0,13.0,20.0,5.360409909066909,48.837209302325576,47.96459078244988,8476441,D,77.0,220.0,1993-06-28,CAN,2011.0,2.0,46.0,L,26,"[15, 6, 18, 4, 6]","[70, 13, 45, 18, 29]","[22, 12, 8, 56, 3]","['STL', 'STL', 'STL', 'STL', 'CAR']"
2019-2020,John Carlson,WSH,D,88.5,97.9,6.4,92.6,57.3,100.0,98.3,94.0,98.3,39.6,6.4,65.5,84.7,41.3,92.3,28,6,221,8.0,74.0,1,5,15,5,126,221,82,37,139,19,235,94,171,First Pair,69.0,1699.6833333333334,15.0,60.0,75.0,12.290226562893386,52.03252032520326,49.37527618518682,8474590,D,75.0,220.0,1990-01-10,USA,2008.0,1.0,27.0,R,29,"[84, 84, 55, 90, 89]","[83, 92, 95, 99, 97]","[59, 18, 12, 2, 12]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2019-2020,John Klingberg,DAL,D,90.6,94.0,24.7,96.8,,23.0,54.5,73.6,67.7,69.8,20.0,92.8,63.4,60.4,89.4,23,15,178,4.0,,182,108,63,77,63,189,18,87,94,26,235,94,171,First Pair,58.0,1285.5666666666666,6.0,26.0,32.0,5.8232953624753305,46.05263157894737,51.582797016546635,8475906,D,74.0,185.0,1992-08-14,SWE,2010.0,5.0,131.0,R,27,"[73, 78, 93, 94, 83]","[96, 85, 98, 92, 95]","[13, 12, 18, 53, 19]","['DAL', 'DAL', 'DAL', 'DAL', 'DAL']"
2019-2020,John Marino,PIT,D,77.4,21.7,87.2,,87.1,85.1,79.1,36.2,96.6,75.5,65.1,45.1,91.1,53.2,71.5,54,185,31,,23.0,36,50,151,9,51,83,130,22,111,68,235,94,171,Second Pair,56.0,1133.5833333333333,6.0,20.0,26.0,3.5137045146749886,56.41025641025641,54.925714063935416,8478507,D,73.0,200.0,1997-05-21,USA,2015.0,6.0,154.0,R,22,"[None, None, None, None, 78]","[None, None, None, None, 21]","[None, None, None, None, 87]","[None, None, None, None, 'PIT']"
2019-2020,John Moore,BOS,D,6.8,23.4,7.7,,18.7,27.7,75.3,67.2,13.2,42.6,71.5,71.1,14.0,75.7,5.5,220,181,218,,140.0,171,59,78,205,119,68,69,203,58,223,235,94,171,Third Pair,24.0,397.03333333333336,2.0,1.0,3.0,1.1960585739641798,45.83333333333333,56.597803020079326,8475186,D,75.0,207.0,1990-11-19,USA,2009.0,1.0,21.0,L,28,"[5, 14, 0, 2, 30]","[45, 28, 22, 13, 45]","[3, 5, 1, 2, 23]","['NJD', 'NJD', 'NJD', 'BOS', 'BOS']"
2019-2020,Johnny Boychuk,NYI,D,12.3,51.9,17.4,,15.8,1.7,22.1,66.8,49.8,44.3,86.8,74.5,36.2,15.7,29.4,207,114,195,,145.0,232,184,79,119,116,32,61,151,199,167,235,94,171,Third Pair,64.0,1106.2666666666669,2.0,9.0,11.0,3.408527234596172,38.46153846153847,46.78591339076693,8470187,D,74.0,227.0,1984-01-19,CAN,2002.0,2.0,61.0,R,35,"[90, 79, 52, 21, 7]","[68, 83, 39, 60, 50]","[79, 60, 58, 21, 11]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2019-2020,Jon Merrill,VGK,D,36.2,44.7,87.7,,28.1,46.4,36.2,18.3,11.1,4.7,71.9,87.7,58.3,94.5,8.5,151,131,30,,124.0,127,151,193,210,206,67,30,99,14,216,235,94,171,Second Pair,49.0,889.55,2.0,5.0,7.0,1.919041912134779,53.44827586206896,56.97591043265474,8475750,D,75.0,204.0,1992-02-03,USA,2010.0,2.0,38.0,L,27,"[29, 20, 19, 36, 47]","[25, 11, 20, 64, 35]","[51, 65, 53, 84, 92]","['NJD', 'NJD', 'VGK', 'VGK', 'VGK']"
2019-2020,Jonas Brodin,MIN,D,88.1,1.3,100.0,,82.5,25.1,31.5,21.7,73.6,33.2,12.8,25.1,55.7,78.3,65.1,29,233,1,,31.0,177,162,185,63,141,206,177,105,52,83,235,94,171,Second Pair,69.0,1487.05,2.0,26.0,28.0,3.8704782508423814,54.36893203883495,54.26672255560502,8476463,D,74.0,196.0,1993-07-12,SWE,2011.0,1.0,10.0,L,26,"[45, 83, 79, 84, 90]","[1, 6, 4, 1, 3]","[92, 97, 97, 99, 100]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2019-2020,Jonas Siegenthaler,WSH,D,59.6,53.2,69.8,,62.6,60.9,18.7,4.3,68.9,43.6,57.0,32.3,95.3,30.2,24.3,96,111,72,,65.0,93,192,226,74,117,102,160,12,165,179,235,94,171,Third Pair,64.0,1006.65,2.0,7.0,9.0,1.4792024185051817,55.932203389830505,53.038304888768614,8478399,D,74.0,218.0,1997-05-06,CHE,2015.0,2.0,57.0,L,22,"[None, None, None, 53, 71]","[None, None, None, 46, 59]","[None, None, None, 59, 81]","[None, None, None, 'WSH', 'WSH']"
2019-2020,Jordan Oesterle,ARI,D,37.4,26.8,27.2,55.3,,74.5,57.0,22.1,23.8,86.8,48.9,74.0,23.0,23.0,41.7,148,173,172,43.0,,61,102,184,180,29,121,62,182,182,138,235,94,171,Third Pair,58.0,986.85,3.0,10.0,13.0,2.646906179589954,44.642857142857146,49.236506414254855,8477851,D,72.0,181.0,1992-06-25,USA,,,,L,27,"[56, None, 68, 34, 33]","[49, None, 48, 9, 48]","[34, None, 48, 48, 17]","['EDM', None, 'CHI', 'ARI', 'ARI']"
2019-2020,Jordie Benn,VAN,D,69.8,32.8,78.3,,85.4,70.6,30.2,8.9,50.2,68.5,55.7,11.1,39.1,48.5,15.7,72,159,52,,26.0,70,165,215,118,66,105,210,144,122,199,235,94,171,Third Pair,44.0,716.6,1.0,6.0,7.0,1.4987118037841032,42.5531914893617,43.53941672578186,8474818,D,74.0,201.0,1987-07-26,CAN,,,,L,32,"[71, 79, 44, 86, 61]","[48, 80, 21, 47, 27]","[75, 62, 82, 91, 49]","['DAL', 'MTL', 'MTL', 'MTL', 'VAN']"
2019-2020,Josh Manson,ANA,D,46.0,69.8,62.1,,56.7,17.9,26.0,51.5,36.6,7.2,72.8,21.7,15.3,47.2,97.9,128,72,90,,75.0,194,175,115,150,200,65,185,200,125,6,235,94,171,Second Pair,50.0,1031.55,1.0,8.0,9.0,3.874445574424486,39.39393939393939,49.65309308183073,8476312,D,75.0,218.0,1991-10-07,USA,2011.0,6.0,160.0,R,27,"[83, 71, 77, 16, 63]","[56, 84, 87, 52, 74]","[90, 86, 83, 69, 55]","['ANA', 'ANA', 'ANA', 'ANA', 'ANA']"
2019-2020,Josh Morrissey,WPG,D,28.9,54.9,40.9,12.8,22.8,61.7,44.3,47.2,54.5,40.0,8.5,70.6,66.0,28.5,90.2,168,107,140,83.0,133.0,91,132,125,108,125,216,70,81,169,24,235,94,171,First Pair,65.0,1480.0666666666666,5.0,26.0,31.0,5.878668071974165,49.01960784313725,43.68656661018095,8477504,D,72.0,195.0,1995-03-28,CAN,2013.0,1.0,13.0,L,24,"[None, 60, 66, 60, 13]","[None, 41, 50, 65, 47]","[None, 72, 86, 60, 19]","[None, 'WPG', 'WPG', 'WPG', 'WPG']"
2019-2020,Joshua Brown,FLA,D,40.9,16.6,61.3,,,55.3,41.7,18.7,3.4,55.3,91.1,75.7,40.9,17.9,12.8,140,197,92,,,106,138,192,228,94,22,58,140,194,206,235,94,171,Third Pair,56.0,751.4,3.0,5.0,8.0,2.144390522576171,51.72413793103448,48.31070490341461,8477384,D,77.0,220.0,1994-01-21,CAN,2013.0,6.0,152.0,R,25,"[None, None, None, 48, 39]","[None, None, None, 42, 6]","[None, None, None, 61, 66]","[None, None, None, 'FLA', 'FLA']"
2019-2020,Justin Braun,PHI,D,9.4,0.9,90.2,,14.0,50.2,29.8,11.9,87.2,12.8,64.3,14.9,9.8,84.7,42.1,214,234,24,,148.0,118,166,208,31,187,85,201,213,37,137,235,94,171,Third Pair,62.0,1070.6833333333334,3.0,16.0,19.0,2.406761501192106,47.5,51.21139112633578,8474027,D,74.0,205.0,1987-02-10,USA,2007.0,7.0,201.0,R,32,"[83, 46, 9, 8, 15]","[65, 2, 2, 0, 2]","[95, 96, 64, 93, 82]","['SJS', 'SJS', 'SJS', 'SJS', 'PHI']"
2019-2020,Justin Faulk,STL,D,31.1,92.8,8.9,93.6,32.7,3.4,57.4,91.5,24.7,3.0,44.3,69.8,20.9,89.4,46.4,163,18,215,7.0,116.0,228,101,21,178,210,132,72,187,26,127,235,94,171,Second Pair,69.0,1419.1166666666666,5.0,11.0,16.0,7.497497242842838,45.16129032258064,52.13978635418744,8475753,D,72.0,208.0,1992-03-20,USA,2010.0,2.0,37.0,R,27,"[47, 80, 53, 16, 44]","[88, 96, 93, 86, 94]","[1, 1, 10, 5, 14]","['CAR', 'CAR', 'CAR', 'CAR', 'STL']"
2019-2020,Justin Holl,TOR,D,25.5,76.2,64.7,,71.9,0.9,8.9,80.0,77.0,1.7,61.7,6.4,49.4,81.3,29.8,176,57,84,,49.0,234,215,48,55,213,91,221,120,45,166,235,94,171,Second Pair,68.0,1258.6166666666668,2.0,16.0,18.0,4.826575985526464,52.22222222222223,53.81811866412354,8475718,D,76.0,194.0,1992-01-30,USA,2010.0,2.0,54.0,R,27,"[None, None, None, None, 26]","[None, None, None, None, 74]","[None, None, None, None, 68]","[None, None, None, None, 'TOR']"
2019-2020,Justin Schultz,PIT,D,16.6,41.7,14.5,11.7,,48.9,54.9,69.4,18.7,74.5,41.7,81.7,57.4,68.1,67.7,197,138,202,84.0,,121,107,73,192,52,138,44,101,76,77,235,94,171,Second Pair,46.0,913.9,3.0,9.0,12.0,4.5337346941212,47.61904761904761,49.45278270266555,8474602,D,74.0,190.0,1990-07-06,CAN,2008.0,2.0,43.0,R,29,"[14, 57, 21, 26, 14]","[45, 86, 58, 43, 38]","[6, 7, 9, 17, 14]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2019-2020,Juuso Riikola,PIT,D,53.2,34.0,58.3,42.6,,28.5,16.2,68.5,37.4,77.9,95.7,70.2,83.8,51.1,17.4,111,156,99,55.0,,169,198,75,148,48,11,71,39,116,195,235,94,171,Third Pair,36.0,499.66666666666663,1.0,6.0,7.0,2.308964330652805,58.333333333333336,57.30189584556394,8480945,D,72.0,189.0,1993-11-09,FIN,,,,L,25,"[None, None, None, 38, 66]","[None, None, None, 30, 43]","[None, None, None, 46, 67]","[None, None, None, 'PIT', 'PIT']"
2019-2020,Keith Yandle,FLA,D,17.4,86.4,0.4,98.9,,15.7,28.1,31.5,93.2,47.7,0.4,73.2,79.6,65.1,59.6,195,33,235,2.0,,199,170,162,17,109,235,64,49,83,96,235,94,171,Second Pair,69.0,1359.0666666666666,5.0,40.0,45.0,5.6272074312652185,56.62650602409639,47.71652383168262,8471735,D,73.0,192.0,1986-09-09,USA,2005.0,4.0,105.0,L,32,"[11, 10, 24, 17, 21]","[90, 78, 88, 93, 77]","[1, 0, 0, 0, 0]","['NYR', 'FLA', 'FLA', 'FLA', 'FLA']"
2019-2020,Kevin Shattenkirk,TBL,D,67.2,59.1,86.8,67.0,,76.2,70.6,63.4,91.1,14.9,42.6,88.1,78.7,70.2,52.3,78,97,32,32.0,,57,70,87,22,182,136,29,51,71,113,235,94,171,Second Pair,70.0,1322.9833333333331,8.0,26.0,34.0,6.108271623889342,62.637362637362635,55.64425363266044,8474031,D,72.0,203.0,1989-01-29,USA,2007.0,1.0,14.0,R,30,"[76, 77, 16, 71, 78]","[66, 79, 33, 77, 54]","[81, 91, 40, 81, 94]","['STL', 'WSH', 'NYR', 'NYR', 'TBL']"
2019-2020,Korbinian Holzer,NSH,D,11.9,12.3,30.2,,31.6,43.8,35.3,33.2,2.6,30.2,91.9,9.8,88.5,10.2,19.1,208,207,165,,118.0,133,153,158,230,148,20,213,28,212,191,235,94,171,Third Pair,49.0,785.8333333333334,1.0,3.0,4.0,2.901941421379084,42.5,41.50042413848932,8473560,D,75.0,213.0,1988-02-16,DEU,2006.0,4.0,111.0,R,31,"[40, 27, None, 35, 5]","[37, 26, None, 38, 5]","[26, 35, None, 33, 25]","['ANA', 'ANA', None, 'ANA', 'NSH']"
2019-2020,Kris Letang,PIT,D,93.6,96.2,66.8,58.5,90.1,94.0,91.9,93.6,90.2,21.7,53.2,48.1,50.2,86.0,99.6,16,10,79,40.0,18.0,15,20,16,24,167,111,123,118,34,2,235,94,171,First Pair,61.0,1569.25,15.0,29.0,44.0,10.243299718740774,50.86206896551724,51.784460157126134,8471724,D,72.0,199.0,1987-04-24,CAN,2005.0,3.0,62.0,R,32,"[76, 78, 90, 93, 93]","[93, 88, 96, 94, 96]","[71, 49, 89, 74, 60]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2019-2020,Kris Russell,EDM,D,57.0,4.7,79.6,,61.4,49.8,13.6,5.1,46.8,88.9,55.3,11.9,68.1,13.2,34.5,102,225,49,,67.0,119,204,224,126,24,106,208,76,205,155,235,94,171,Third Pair,55.0,922.8833333333332,0.0,9.0,9.0,1.3324909299909449,48.78048780487805,46.6805457702467,8471729,D,70.0,170.0,1987-05-02,CAN,2005.0,3.0,67.0,L,32,"[33, 46, 76, 64, 49]","[7, 4, 22, 5, 6]","[63, 72, 58, 89, 69]","['DAL', 'EDM', 'EDM', 'EDM', 'EDM']"
2019-2020,Kurtis MacDermid,LAK,D,8.5,36.2,14.0,,60.2,78.7,84.7,43.0,21.7,10.6,93.6,88.5,2.1,63.0,20.4,216,151,203,,69.0,51,37,135,185,192,16,28,231,88,188,235,94,171,Third Pair,45.0,617.1,3.0,5.0,8.0,1.6310707882752298,35.714285714285715,45.12592166287803,8477073,L,77.0,233.0,1994-03-25,CAN,,,,L,25,"[None, None, 13, None, 8]","[None, None, 33, None, 37]","[None, None, 30, None, 10]","[None, None, 'LAK', None, 'LAK']"
2019-2020,Libor Hajek,NYR,D,18.7,22.6,21.7,,35.1,38.3,2.1,7.7,63.4,63.2,59.6,0.4,77.9,36.2,59.1,192,183,185,,112.0,146,227,218,87,76,96,235,53,151,97,235,94,171,Third Pair,28.0,447.56666666666666,0.0,5.0,5.0,0.8509863621447357,43.24324324324324,38.927185872821944,8479333,D,74.0,209.0,1998-02-04,CZE,2016.0,2.0,37.0,L,21,"[None, None, None, None, 18]","[None, None, None, None, 22]","[None, None, None, None, 22]","[None, None, None, None, 'NYR']"
2019-2020,Luca Sbisa,WPG,D,8.1,20.4,11.5,,11.1,68.9,55.7,9.4,37.0,41.3,83.0,20.4,85.1,3.4,58.3,217,188,209,,153.0,74,105,214,149,122,41,188,36,228,99,235,94,171,Third Pair,44.0,789.25,2.0,8.0,10.0,1.5098748968400324,49.15254237288136,43.66523348113957,8474579,D,75.0,206.0,1990-01-30,ITA,2008.0,1.0,19.0,L,29,"[8, 1, 16, None, 6]","[15, 1, 27, None, 21]","[6, 8, 14, None, 9]","['VAN', 'VAN', 'VGK', None, 'WPG']"
2019-2020,Luke Schenn,TBL,D,20.4,13.2,23.4,,42.1,38.7,32.3,59.6,8.1,73.2,100.0,31.9,1.7,55.7,10.2,188,205,181,,100.0,145,160,96,217,55,1,161,232,105,212,235,94,171,Fringe,25.0,311.2833333333333,1.0,2.0,3.0,0.9960903573330117,35.714285714285715,45.12629053430143,8474568,D,74.0,225.0,1989-11-02,CAN,2008.0,1.0,5.0,R,29,"[5, 2, 15, 24, 19]","[11, 14, 9, 18, 16]","[12, 4, 20, 24, 27]","['LAK', 'ARI', 'ARI', 'VAN', 'TBL']"
2019-2020,MacKenzie Weegar,FLA,D,85.5,69.4,85.5,,51.5,88.5,92.3,79.6,54.0,62.6,80.9,34.0,28.1,46.8,37.0,35,73,35,,84.0,28,19,49,109,77,46,156,170,126,149,235,94,171,Second Pair,45.0,905.25,7.0,11.0,18.0,4.380033353189607,53.24675324675325,54.87846382282574,8477346,D,72.0,206.0,1994-01-07,CAN,2013.0,7.0,206.0,R,25,"[None, None, 72, 72, 90]","[None, None, 71, 56, 77]","[None, None, 67, 85, 88]","[None, None, 'FLA', 'FLA', 'FLA']"
2019-2020,Madison Bowey,DET,D,1.7,10.2,9.4,,17.0,53.2,50.2,55.7,78.7,5.5,56.2,46.4,51.1,1.7,32.8,232,212,214,,143.0,111,118,105,51,204,104,127,116,232,159,235,94,171,Third Pair,53.0,949.1166666666668,3.0,14.0,17.0,3.3959944427326585,42.168674698795186,41.276079597403424,8477474,D,73.0,207.0,1995-04-22,CAN,2013.0,2.0,53.0,R,24,"[None, None, 7, 7, 1]","[None, None, 16, 16, 8]","[None, None, 24, 14, 4]","[None, None, 'WSH', 'DET', 'DET']"
2019-2020,Marc Staal,NYR,D,1.3,14.5,4.7,,1.2,35.3,33.2,20.9,24.3,28.5,46.4,15.7,69.4,29.4,61.3,233,202,225,,170.0,153,158,187,179,152,127,199,73,167,92,235,94,171,Third Pair,52.0,917.3833333333332,2.0,9.0,11.0,1.6506641404119176,50.0,45.40080084203866,8471686,D,76.0,208.0,1987-01-13,CAN,2005.0,1.0,12.0,L,32,"[3, 44, 11, 2, 2]","[29, 59, 39, 22, 10]","[7, 31, 3, 5, 5]","['NYR', 'NYR', 'NYR', 'NYR', 'NYR']"
2019-2020,Marc-Edouard Vlasic,SJS,D,80.0,54.5,89.8,,14.6,66.4,49.4,44.7,48.1,83.8,3.8,16.2,6.4,53.6,83.8,48,108,25,,147.0,80,120,131,123,34,227,198,221,110,39,235,94,171,Second Pair,70.0,1420.6333333333332,5.0,10.0,15.0,3.3124981169575545,39.56043956043956,47.212767298532086,8471709,D,73.0,205.0,1987-03-30,CAN,2005.0,2.0,35.0,L,32,"[99, 94, 98, 77, 66]","[82, 60, 76, 67, 30]","[99, 98, 99, 81, 83]","['SJS', 'SJS', 'SJS', 'SJS', 'SJS']"
2019-2020,Marco Scandella,STL,D,28.1,3.4,78.7,,15.2,91.1,84.3,39.1,20.9,48.9,34.9,53.6,70.2,45.1,48.1,170,228,51,,146.0,22,38,144,187,107,154,110,71,130,123,235,94,171,Third Pair,62.0,1090.2666666666669,4.0,9.0,13.0,3.4583465368907573,62.33766233766234,53.81043001747956,8474618,D,75.0,212.0,1990-02-23,CAN,2008.0,2.0,55.0,L,29,"[79, 65, 16, 11, 66]","[20, 23, 0, 2, 17]","[85, 75, 90, 45, 86]","['MIN', 'MIN', 'BUF', 'BUF', 'STL']"
2019-2020,Marcus Pettersson,PIT,D,60.9,66.0,80.4,27.7,55.0,12.3,17.9,13.6,74.9,23.0,87.2,77.9,76.6,39.6,49.4,93,81,47,69.0,78.0,207,194,204,60,164,31,53,56,143,120,235,94,171,Second Pair,69.0,1338.5333333333333,2.0,20.0,22.0,3.1748323138847137,54.08163265306123,52.96720414561265,8477969,D,77.0,174.0,1996-05-08,SWE,2014.0,2.0,38.0,L,23,"[None, None, None, 72, 51]","[None, None, None, 79, 56]","[None, None, None, 81, 76]","[None, None, None, 'PIT', 'PIT']"
2019-2020,Mario Ferraro,SJS,D,30.2,53.6,51.9,,,11.1,13.2,41.3,30.6,17.7,92.3,26.8,1.3,20.0,9.8,165,110,114,,,210,205,139,164,176,19,173,233,189,213,235,94,171,Third Pair,61.0,969.1333333333332,2.0,9.0,11.0,2.5454982142803417,38.75,48.398662367021835,8479983,D,71.0,200.0,1998-09-17,CAN,2017.0,2.0,49.0,L,20,"[None, None, None, None, 28]","[None, None, None, None, 54]","[None, None, None, None, 50]","[None, None, None, None, 'SJS']"
2019-2020,Mark Barberio,COL,D,35.3,46.4,57.0,,48.0,37.9,6.8,65.1,69.8,22.6,28.1,1.7,77.0,62.1,5.1,153,127,102,,90.0,147,220,83,72,165,170,232,55,90,224,235,94,171,Third Pair,21.0,296.0833333333333,0.0,2.0,2.0,0.9100297728518373,55.00000000000001,48.0591653125148,8474717,D,73.0,200.0,1990-03-23,CAN,2008.0,6.0,152.0,L,29,"[70, 66, 54, None, 32]","[69, 74, 63, None, 44]","[65, 59, 81, None, 50]","['MTL', 'COL', 'COL', None, 'COL']"
2019-2020,Mark Borowiecki,OTT,D,22.6,24.3,48.5,,66.1,80.0,80.4,45.5,8.9,14.0,99.6,1.3,12.3,18.7,91.1,183,179,122,,59.0,48,47,129,215,184,2,233,207,192,22,235,94,171,Third Pair,53.0,950.7833333333332,7.0,11.0,18.0,2.194555591594148,42.64705882352941,47.00579104413683,8474697,D,74.0,204.0,1989-07-12,CAN,2008.0,5.0,139.0,L,30,"[22, 25, 67, 15, 24]","[14, 15, 54, 33, 15]","[44, 76, 63, 44, 51]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2019-2020,Mark Giordano,CGY,D,100.0,94.5,99.1,90.4,88.3,86.4,77.4,87.2,86.8,18.7,22.1,62.6,71.9,83.0,99.1,1,14,3,10.0,21.0,33,54,31,32,174,184,89,67,41,3,235,94,171,First Pair,60.0,1432.9166666666667,5.0,26.0,31.0,6.672750540046311,55.26315789473685,53.02854774983765,8470966,D,72.0,202.0,1983-10-03,CAN,,,,L,35,"[97, 98, 100, 100, 97]","[91, 81, 99, 95, 87]","[89, 97, 100, 99, 99]","['CGY', 'CGY', 'CGY', 'CGY', 'CGY']"
2019-2020,Mark Pysyk,FLA,D,58.3,50.6,74.5,,,67.7,94.9,97.9,61.7,43.0,50.6,2.6,67.2,32.3,46.0,99,117,61,,,77,13,6,91,118,117,230,78,160,128,235,94,171,Fringe,58.0,739.5833333333334,9.0,9.0,18.0,6.5286976595697785,50.90909090909091,46.63526075941063,8475796,D,73.0,205.0,1992-01-11,CAN,2010.0,1.0,23.0,R,27,"[33, 83, 95, 45, 51]","[63, 45, 81, 35, 52]","[67, 88, 90, 85, 53]","['BUF', 'FLA', 'FLA', 'FLA', 'FLA']"
2019-2020,Markus Nutivaara,CBJ,D,73.6,63.8,52.8,,,80.9,77.9,68.9,28.5,93.2,31.1,85.1,61.3,68.5,28.5,63,86,112,,,46,53,74,169,15,163,36,92,75,169,235,94,171,Third Pair,37.0,589.0833333333334,3.0,6.0,9.0,2.0735894910671835,53.125,48.1904748206953,8478906,D,73.0,187.0,1994-06-06,FIN,2015.0,7.0,189.0,L,25,"[None, 54, 90, 86, 55]","[None, 67, 90, 64, 55]","[None, 22, 44, 59, 51]","[None, 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2019-2020,Martin Marincin,TOR,D,45.5,48.1,39.6,,54.4,46.8,48.9,81.3,25.5,65.5,40.4,10.6,8.1,49.4,3.8,129,123,143,,79.0,126,121,45,176,73,141,211,217,120,227,235,94,171,Third Pair,26.0,394.98333333333335,1.0,3.0,4.0,1.2019277444795973,45.16129032258064,51.56529395698677,8475716,D,77.0,217.0,1992-02-18,SVK,2010.0,2.0,46.0,L,27,"[24, 56, None, 43, 50]","[23, 62, None, 44, 57]","[53, 43, None, 42, 35]","['TOR', 'TOR', None, 'TOR', 'TOR']"
