Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2018-2019,Sami Niku,WPG,D,233.0,187.0,,,230.0,202.0,224.0,148.0,228.0,12.0,11.0,224.0,,229.0,Third Pair,30,417.53333333333,1,0,21,1996-10-10,FIN,FIN,73,176,2015,7,17,198,8478915.0
2018-2019,Sami Vatanen,NJD,D,112.0,150.0,43.0,86.0,149.0,164.0,91.0,195.0,73.0,153.0,21.0,127.0,,52.0,Second Pair,50,1086.4166666667,4,9,27,1991-06-03,FIN,FIN,70,185,2009,4,15,106,8475222.0
2018-2019,Samuel Girard,COL,D,186.0,132.0,67.0,,180.0,113.0,177.0,125.0,167.0,19.0,1.0,180.0,,130.0,Second Pair,82,1631.1833333333,4,13,20,1998-05-12,CAN,CAN,70,170,2016,2,17,47,8479398.0
2018-2019,Scott Harrington,CBJ,D,172.0,47.0,,18.0,195.0,177.0,172.0,88.0,129.0,55.0,144.0,101.0,,205.0,Third Pair,73,952.48333333333,2,6,25,1993-03-10,CAN,CAN,74,204,2011,2,24,54,8476449.0
2018-2019,Scott Mayfield,NYI,D,84.0,116.0,,158.0,106.0,115.0,81.0,109.0,77.0,174.0,154.0,68.0,,103.0,Second Pair,79,1480.0166666667,4,5,25,1992-10-14,USA,USA,77,220,2011,2,4,34,8476429.0
2018-2019,Sean Walker,LAK,D,71.0,131.0,,,153.0,179.0,74.0,85.0,49.0,151.0,33.0,117.0,,147.0,Third Pair,39,601.83333333333,3,4,23,1994-11-13,CAN,CAN,71,195,-,-,-,-,8480336.0
2018-2019,Seth Jones,CBJ,D,25.0,69.0,60.0,50.0,57.0,95.0,20.0,41.0,54.0,38.0,42.0,153.0,,14.0,First Pair,75,1936.7,9,19,23,1994-10-03,USA,USA,76,213,2013,1,4,4,8477495.0
2018-2019,Shayne Gostisbehere,PHI,D,87.0,85.0,4.0,,128.0,70.0,52.0,87.0,100.0,31.0,3.0,198.0,,20.0,Second Pair,78,1533.4166666667,9,12,25,1993-04-20,USA,USA,71,180,2012,3,17,78,8476906.0
2018-2019,Shea Theodore,VGK,D,17.0,71.0,18.0,,22.0,79.0,22.0,49.0,27.0,58.0,39.0,225.0,,43.0,Second Pair,79,1587.3666666667,12,16,23,1995-08-03,CAN,CAN,74,197,2013,1,26,26,8477447.0
2018-2019,Shea Weber,MTL,D,6.0,125.0,46.0,131.0,9.0,83.0,13.0,6.0,12.0,157.0,166.0,44.0,,9.0,First Pair,58,1360.4333333333,14,8,33,1985-08-14,CAN,CAN,76,230,2003,2,19,49,8470642.0
2018-2019,Slater Koekkoek,CHI,D,52.0,77.0,,151.0,77.0,168.0,64.0,18.0,106.0,80.0,205.0,57.0,,176.0,Third Pair,31,490.78333333333,2,2,24,1994-02-18,CAN,CAN,74,193,2012,1,10,10,8476886.0
2018-2019,Slater Koekkoek,TBL,D,52.0,77.0,,151.0,77.0,168.0,64.0,18.0,106.0,80.0,205.0,57.0,,176.0,Third Pair,31,490.78333333333,2,2,24,1994-02-18,CAN,CAN,74,193,2012,1,10,10,8476886.0
2018-2019,Steven Kampfer,BOS,D,157.0,10.0,88.0,,112.0,21.0,121.0,53.0,229.0,17.0,221.0,78.0,,201.0,Third Pair,35,511.9,3,1,29,1988-09-24,USA,USA,71,198,2007,4,2,93,8474000.0
2018-2019,Steven Santini,NJD,D,226.0,51.0,,14.0,233.0,84.0,148.0,154.0,211.0,221.0,134.0,23.0,,177.0,Third Pair,39,649.6,1,1,23,1995-03-07,USA,USA,74,209,2013,2,12,42,8477463.0
2018-2019,TJ Brodie,CGY,D,128.0,111.0,91.0,109.0,75.0,52.0,194.0,155.0,101.0,104.0,20.0,232.0,,86.0,Second Pair,79,1696.2166666667,9,13,28,1990-06-07,CAN,CAN,74,187,2008,4,23,114,8474673.0
2018-2019,Taylor Fedun,DAL,D,23.0,45.0,,23.0,51.0,7.0,10.0,17.0,135.0,165.0,117.0,216.0,,144.0,Third Pair,54,748.3,4,5,30,1988-06-04,CAN,CAN,73,200,-,-,-,-,8476166.0
2018-2019,Thomas Chabot,OTT,D,20.0,201.0,80.0,,56.0,219.0,37.0,5.0,68.0,41.0,51.0,172.0,,24.0,First Pair,70,1700.2166666667,14,12,21,1997-01-30,CAN,CAN,74,195,2015,1,18,18,8478469.0
2018-2019,Thomas Hickey,NYI,D,139.0,178.0,,127.0,120.0,170.0,132.0,184.0,140.0,201.0,162.0,130.0,,141.0,Second Pair,40,740.2,0,2,29,1989-02-08,CAN,CAN,72,185,2007,1,4,4,8474066.0
2018-2019,Tim Heed,SJS,D,29.0,50.0,51.0,,37.0,25.0,119.0,147.0,9.0,23.0,199.0,215.0,,121.0,Third Pair,37,531.63333333333,2,5,27,1991-01-27,SWE,SWE,72,180,2010,5,12,132,8475841.0
2018-2019,Tony DeAngelo,NYR,D,48.0,226.0,35.0,,48.0,227.0,28.0,121.0,109.0,88.0,100.0,149.0,,68.0,Second Pair,61,1178.9833333333,4,10,22,1995-10-24,USA,USA,71,180,2014,1,19,19,8477950.0
2018-2019,Torey Krug,BOS,D,28.0,88.0,3.0,,60.0,17.0,33.0,78.0,34.0,2.0,28.0,165.0,,16.0,Second Pair,64,1363.2166666667,6,25,27,1991-04-12,USA,USA,69,194,-,-,-,-,8476792.0
2018-2019,Travis Dermott,TOR,D,36.0,168.0,,145.0,15.0,50.0,40.0,97.0,108.0,53.0,23.0,81.0,,142.0,Third Pair,64,1107.6333333333,4,5,21,1996-12-22,CAN,CAN,72,202,2015,2,4,34,8478408.0
2018-2019,Travis Hamonic,CGY,D,34.0,56.0,,70.0,19.0,131.0,39.0,77.0,121.0,71.0,95.0,171.0,,72.0,Second Pair,69,1439.7333333333,7,7,28,1990-08-16,CAN,CAN,73,200,2008,2,23,53,8474612.0
2018-2019,Travis Sanheim,PHI,D,60.0,99.0,84.0,,109.0,45.0,102.0,73.0,23.0,65.0,106.0,200.0,,101.0,Second Pair,82,1602.7,9,13,22,1996-03-29,CAN,CAN,75,181,2014,1,17,17,8477948.0
2018-2019,Trevor Daley,DET,D,210.0,227.0,,173.0,208.0,231.0,175.0,111.0,202.0,196.0,120.0,228.0,,157.0,Second Pair,44,816.61666666667,2,4,34,1983-10-09,CAN,CAN,71,199,2002,2,13,43,8470110.0
2018-2019,Trevor van Riemsdyk,CAR,D,40.0,18.0,,9.0,21.0,38.0,56.0,98.0,79.0,44.0,57.0,212.0,,165.0,Third Pair,78,1174.5666666667,3,5,27,1991-07-24,USA,USA,75,191,-,-,-,-,8477845.0
2018-2019,Troy Stecher,VAN,D,167.0,145.0,97.0,20.0,167.0,154.0,146.0,216.0,57.0,105.0,2.0,128.0,,146.0,Second Pair,78,1553.5166666667,2,11,24,1994-04-07,CAN,CAN,70,184,-,-,-,-,8479442.0
2018-2019,Tyler Myers,WPG,D,76.0,182.0,17.0,163.0,136.0,139.0,36.0,72.0,105.0,103.0,208.0,156.0,,63.0,Second Pair,80,1627.75,9,11,28,1990-02-01,USA,CAN,80,229,2008,1,12,12,8474574.0
2018-2019,Tyson Barrie,COL,D,9.0,142.0,34.0,,92.0,142.0,9.0,9.0,5.0,4.0,104.0,203.0,,11.0,Second Pair,78,1698.5333333333,14,28,27,1991-07-26,CAN,CAN,71,197,2009,3,3,64,8475197.0
2018-2019,Victor Hedman,TBL,D,12.0,103.0,10.0,34.0,40.0,86.0,12.0,4.0,39.0,42.0,179.0,142.0,,7.0,First Pair,70,1593.9333333333,12,21,27,1990-12-18,SWE,SWE,79,244,2009,1,2,2,8475167.0
2018-2019,Victor Mete,MTL,D,160.0,154.0,,167.0,16.0,91.0,215.0,225.0,151.0,99.0,10.0,233.0,,200.0,Third Pair,71,1261.8833333333,0,5,20,1998-06-07,CAN,CAN,69,187,2016,4,9,100,8479376.0
2018-2019,Vince Dunn,STL,D,18.0,91.0,50.0,,17.0,32.0,41.0,32.0,35.0,7.0,136.0,197.0,,81.0,Third Pair,78,1366.5833333333,12,12,21,1996-10-29,CAN,CAN,72,200,2015,2,26,56,8478407.0
2018-2019,Will Butcher,NJD,D,147.0,87.0,40.0,,70.0,42.0,192.0,177.0,120.0,59.0,62.0,221.0,,105.0,Second Pair,78,1503.4166666667,4,12,23,1995-01-06,USA,USA,70,195,2013,5,2,123,8477355.0
2018-2019,Yannick Weber,NSH,D,144.0,101.0,,,184.0,53.0,86.0,141.0,115.0,10.0,184.0,84.0,,231.0,Fringe,62,738.61666666667,2,3,29,1988-09-23,CHE,CHE,71,200,2007,3,12,73,8474134.0
2018-2019,Zach Bogosian,BUF,D,151.0,130.0,,126.0,132.0,157.0,150.0,190.0,118.0,150.0,220.0,133.0,,90.0,Second Pair,65,1405.7333333333,3,6,28,1990-07-15,USA,USA,74,222,2008,1,3,3,8474567.0
2018-2019,Zach Werenski,CBJ,D,26.0,137.0,57.0,37.0,58.0,128.0,32.0,16.0,70.0,21.0,22.0,193.0,,36.0,First Pair,82,1877.7666666667,11,19,21,1997-07-19,USA,USA,74,213,2015,1,8,8,8478460.0
2018-2019,Zdeno Chara,BOS,D,65.0,62.0,,104.0,50.0,46.0,70.0,61.0,148.0,156.0,193.0,116.0,,87.0,Second Pair,62,1306.8166666667,5,4,41,1977-03-18,SVK,SVK,81,250,1996,3,4,56,8465009.0
