Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2021-2022,Tyson Barrie,EDM,D,30.0,198.0,8.0,,47.0,180.0,8.0,37.0,25.0,14.0,32.0,229.0,,22.0,Second Pair,73,1384.1166666667,7,17,30,1991-07-26,CAN,CAN,71,197,2009,3,3,64
2021-2022,Urho Vaakanainen,"ANA, BOS",D,241.0,234.0,,,219.0,237.0,235.0,236.0,213.0,133.0,131.0,178.0,,212.0,Second Pair,29,560.23333333333,0,4,22,1999-01-01,FIN,FIN,74,200,2017,1,18,18
2021-2022,Victor Hedman,TBL,D,10.0,91.0,2.0,11.0,43.0,46.0,18.0,9.0,47.0,2.0,88.0,182.0,,4.0,First Pair,82,2052.4333333333,20,34,30,1990-12-18,SWE,SWE,79,244,2009,1,2,2
2021-2022,Victor Mete,OTT,D,149.0,85.0,,,142.0,94.0,214.0,212.0,174.0,89.0,71.0,214.0,,196.0,Third Pair,37,541.1,0,6,23,1998-06-07,CAN,CAN,69,187,2016,4,9,100
2021-2022,Vince Dunn,SEA,D,110.0,89.0,18.0,,198.0,69.0,52.0,28.0,21.0,69.0,125.0,162.0,,62.0,Second Pair,73,1509.45,7,9,24,1996-10-29,CAN,CAN,72,200,2015,2,26,56
2021-2022,Vladislav Gavrikov,CBJ,D,176.0,149.0,,3.0,191.0,178.0,197.0,140.0,238.0,130.0,185.0,119.0,,99.0,First Pair,80,1783.3,5,13,25,1995-11-21,RUS,RUS,75,221,2015,6,8,159
2021-2022,Vladislav Kolyachonok,ARI,D,231.0,213.0,,,217.0,218.0,234.0,197.0,127.0,223.0,167.0,117.0,,230.0,Third Pair,32,507.11666666667,1,2,20,2001-05-26,BLR,BLR,73,193,2019,2,21,52
2021-2022,Will Borgen,SEA,D,81.0,78.0,,,176.0,37.0,84.0,105.0,140.0,100.0,134.0,18.0,,181.0,Third Pair,36,550.2,2,4,24,1996-12-19,USA,USA,75,204,2015,4,1,92
2021-2022,Will Butcher,BUF,D,164.0,76.0,99.0,,207.0,91.0,141.0,118.0,14.0,88.0,19.0,241.0,,121.0,Third Pair,37,607.31666666667,2,3,26,1995-01-06,USA,USA,70,195,2013,5,2,123
2021-2022,William Lagesson,"EDM, MTL",D,232.0,151.0,,,232.0,65.0,167.0,237.0,132.0,193.0,133.0,96.0,,235.0,Fringe,33,415.15,0,0,25,1996-02-22,SWE,SWE,74,207,2014,4,1,91
2021-2022,Zach Bogosian,TBL,D,135.0,173.0,,144.0,110.0,106.0,140.0,161.0,115.0,179.0,239.0,29.0,,221.0,Third Pair,48,737.4,3,2,31,1990-07-15,USA,USA,74,222,2008,1,3,3
2021-2022,Zach Werenski,CBJ,D,32.0,171.0,30.0,32.0,123.0,167.0,9.0,11.0,11.0,20.0,36.0,230.0,,11.0,First Pair,68,1745.3166666667,11,22,24,1997-07-19,USA,USA,74,213,2015,1,8,8
2021-2022,Zach Whitecloud,VGK,D,57.0,22.0,,92.0,90.0,39.0,127.0,56.0,52.0,114.0,162.0,76.0,,101.0,Second Pair,59,1109.05,8,8,24,1996-11-28,CAN,CAN,74,207,-,-,-,-
2021-2022,Zdeno Chara,NYI,D,167.0,135.0,,27.0,177.0,133.0,159.0,186.0,180.0,160.0,220.0,71.0,,160.0,Second Pair,72,1348.55,2,8,44,1977-03-18,SVK,SVK,81,250,1996,3,4,56
