Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2024-2025,Travis Hamonic,OTT,D,136.0,210.0,,61.0,145.0,230.0,67.0,178.0,158.0,207.0,160.0,83.0,,141.0,Third Pair,59,1006.95,1,1,35.0,1990-08-16,CAN,CAN,73.0,200.0,2008,2,23,53
2024-2025,Travis Sanheim,PHI,D,88.0,72.0,85.0,45.0,127.0,85.0,88.0,66.0,154.0,94.0,64.0,149.0,,46.0,First Pair,82,2008.6166666667,8,9,29.0,1996-03-29,CAN,CAN,75.0,181.0,2014,1,17,17
2024-2025,Trevor van Riemsdyk,WSH,D,153.0,14.0,,10.0,139.0,65.0,147.0,224.0,122.0,101.0,78.0,236.0,,123.0,Third Pair,82,1447.9833333333,1,9,34.0,1991-07-24,USA,USA,75.0,191.0,-,-,-,-
2024-2025,Troy Stecher,EDM,D,176.0,94.0,,150.0,162.0,89.0,142.0,171.0,107.0,199.0,184.0,132.0,,213.0,Third Pair,66,915.65,3,3,31.0,1994-04-07,CAN,CAN,70.0,184.0,-,-,-,-
2024-2025,Ty Emberson,EDM,D,170.0,71.0,,135.0,195.0,144.0,176.0,201.0,230.0,104.0,57.0,21.0,,156.0,Third Pair,76,1148.6166666667,2,7,25.0,2000-05-23,USA,USA,73.0,195.0,2018,3,11,73
2024-2025,Tyler Kleven,OTT,D,222.0,59.0,,,239.0,101.0,115.0,114.0,57.0,230.0,139.0,69.0,,211.0,Third Pair,79,1142.7833333333,4,3,23.0,2002-01-10,USA,USA,76.0,200.0,2020,2,13,44
2024-2025,Tyler Myers,VAN,D,108.0,41.0,,62.0,166.0,91.0,128.0,108.0,206.0,77.0,232.0,99.0,,81.0,Second Pair,71,1476.2166666667,6,9,35.0,1990-02-01,USA,CAN,80.0,229.0,2008,1,12,12
2024-2025,Tyler Tucker,STL,D,198.0,25.0,,,232.0,45.0,153.0,64.0,65.0,205.0,216.0,11.0,,217.0,Third Pair,38,553.91666666667,3,1,25.0,2000-03-01,CAN,CAN,73.0,204.0,2018,7,14,200
2024-2025,Urho Vaakanainen,"ANA, NYR",D,188.0,187.0,,164.0,211.0,164.0,164.0,212.0,218.0,103.0,43.0,177.0,,188.0,Third Pair,51,836.95,2,6,26.0,1999-01-01,FIN,FIN,74.0,200.0,2017,1,18,18
2024-2025,Uvis Balinskis,FLA,D,129.0,48.0,63.0,,110.0,9.0,102.0,130.0,48.0,165.0,15.0,79.0,,222.0,Third Pair,76,1128.8,4,7,29.0,1996-08-01,Lat,,72.0,196.0,-,-,-,-
2024-2025,Victor Hedman,TBL,D,10.0,190.0,12.0,74.0,21.0,151.0,19.0,15.0,18.0,6.0,142.0,186.0,,7.0,First Pair,79,1823.3,15,26,34.0,1990-12-18,SWE,SWE,79.0,244.0,2009,1,2,2
2024-2025,Victor Mancini,"NYR, VAN",D,228.0,235.0,,,235.0,235.0,163.0,86.0,62.0,184.0,215.0,88.0,,173.0,Third Pair,31,474.46666666667,2,2,23.0,2002-05-26,USA,,75.0,215.0,2022,5,30,159
2024-2025,Vince Dunn,SEA,D,22.0,206.0,33.0,,45.0,153.0,27.0,8.0,45.0,18.0,73.0,184.0,,25.0,First Pair,62,1368.9,11,12,28.0,1996-10-29,CAN,CAN,72.0,200.0,2015,2,26,56
2024-2025,Vincent Desharnais,"PIT, SJS, VAN",D,237.0,18.0,,1.0,179.0,10.0,236.0,238.0,95.0,239.0,199.0,31.0,,220.0,Third Pair,51,811.86666666667,0,0,29.0,1996-05-29,CAN,CAN,78.0,215.0,2016,7,2,183
2024-2025,Vladislav Gavrikov,LAK,D,82.0,33.0,,52.0,64.0,19.0,130.0,116.0,192.0,163.0,84.0,182.0,,85.0,First Pair,82,1893.1,5,9,29.0,1995-11-21,RUS,RUS,75.0,221.0,2015,6,8,159
2024-2025,Vladislav Kolyachonok,"PIT, UTA",D,89.0,220.0,,,80.0,146.0,218.0,78.0,56.0,116.0,227.0,125.0,,229.0,Third Pair,35,455.6,2,3,24.0,2001-05-26,BLR,BLR,73.0,193.0,2019,2,21,52
2024-2025,Will Borgen,"NYR, SEA",D,139.0,153.0,,48.0,171.0,184.0,133.0,131.0,235.0,118.0,82.0,26.0,,150.0,Third Pair,84,1434.85,5,4,28.0,1996-12-19,USA,USA,75.0,204.0,2015,4,1,92
2024-2025,Wyatt Kaiser,CHI,D,233.0,195.0,,132.0,222.0,208.0,206.0,186.0,194.0,224.0,147.0,148.0,,181.0,Second Pair,57,1032.6666666667,4,2,23.0,2002-07-31,USA,USA,72.0,173.0,2020,3,19,81
2024-2025,Zac Jones,NYR,D,114.0,176.0,75.0,,146.0,165.0,79.0,160.0,59.0,84.0,214.0,160.0,,175.0,Third Pair,46,793.68333333333,1,4,24.0,2000-10-18,USA,USA,70.0,178.0,2019,3,6,68
2024-2025,Zach Bogosian,MIN,D,116.0,144.0,,118.0,151.0,80.0,97.0,141.0,137.0,143.0,213.0,53.0,,193.0,Third Pair,81,1280.3666666667,4,6,35.0,1990-07-15,USA,USA,74.0,222.0,2008,1,3,3
2024-2025,Zach Werenski,CBJ,D,2.0,227.0,52.0,109.0,43.0,229.0,3.0,9.0,74.0,9.0,122.0,239.0,,3.0,First Pair,81,2166.3666666667,23,32,28.0,1997-07-19,USA,USA,74.0,213.0,2015,1,8,8
2024-2025,Zach Whitecloud,VGK,D,146.0,35.0,,13.0,138.0,58.0,169.0,123.0,138.0,169.0,69.0,41.0,,153.0,Third Pair,74,1295.8,4,5,28.0,1996-11-28,CAN,CAN,74.0,207.0,-,-,-,-
