Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID,Headshot URL
2015-2016,Jamie McGinn,BUF,F,209.0,207.0,136.0,,327.0,154.0,151.0,92.0,205.0,300.0,262.0,82.0,,168.0,Third Line,84,1200.5833333333,22,8,27,1988-08-05,CAN,CAN,73,205,2006,2,6,36,8473465.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8473465.png
2015-2016,Jamie McGinn,ANA,F,209.0,207.0,136.0,,327.0,154.0,151.0,92.0,205.0,300.0,262.0,82.0,,168.0,Third Line,84,1200.5833333333,22,8,27,1988-08-05,CAN,CAN,73,205,2006,2,6,36,8473465.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473465.png
2015-2016,Jannik Hansen,VAN,F,143.0,334.0,,137.0,265.0,305.0,227.0,51.0,124.0,84.0,249.0,294.0,,176.0,Second Line,67,1101.0833333333,22,12,29,1986-03-15,DNK,DNK,73,198,2004,9,29,287,8471498.0,https://assets.nhle.com/mugs/nhl/20152016/VAN/8471498.png
2015-2016,Jared Boll,CBJ,F,417.0,148.0,,,418.0,355.0,418.0,406.0,364.0,186.0,406.0,13.0,,416.0,Fringe,30,199.5,1,1,29,1986-05-13,USA,USA,75,206,2005,4,10,101,8471766.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8471766.png
2015-2016,Jared McCann,VAN,F,309.0,403.0,247.0,,302.0,411.0,162.0,205.0,385.0,106.0,153.0,275.0,172.0,296.0,Fourth Line,69,864.01666666667,9,4,19,1996-05-31,CAN,CAN,73,191,2014,1,24,24,8477955.0,https://assets.nhle.com/mugs/nhl/20152016/VAN/8477955.png
2015-2016,Jarome Iginla,COL,F,197.0,392.0,43.0,,326.0,417.0,252.0,170.0,44.0,282.0,247.0,241.0,,84.0,Second Line,82,1300.65,22,16,38,1977-07-01,CAN,CAN,73,210,1995,1,11,11,8462042.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8462042.png
2015-2016,Jaromir Jagr,FLA,F,76.0,229.0,186.0,,153.0,69.0,259.0,56.0,40.0,227.0,363.0,393.0,,91.0,Second Line,79,1348.9333333333,27,21,43,1972-02-15,CZE,CZE,75,230,1990,1,5,5,8448208.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8448208.png
2015-2016,Jarret Stoll,MIN,F,416.0,80.0,,187.0,394.0,173.0,413.0,396.0,400.0,409.0,376.0,103.0,18.0,358.0,Fourth Line,80,974.16666666667,4,1,33,1982-06-24,CAN,CAN,73,216,2002,2,6,36,8468526.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8468526.png
2015-2016,Jarret Stoll,NYR,F,416.0,80.0,,187.0,394.0,173.0,413.0,396.0,400.0,409.0,376.0,103.0,18.0,358.0,Fourth Line,80,974.16666666667,4,1,33,1982-06-24,CAN,CAN,73,216,2002,2,6,36,8468526.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8468526.png
2015-2016,Jason Chimera,WSH,F,148.0,405.0,40.0,85.0,216.0,330.0,103.0,148.0,149.0,309.0,298.0,147.0,,213.0,Third Line,82,1152.15,20,14,36,1979-05-02,CAN,CAN,75,215,1997,5,15,121,8466251.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8466251.png
2015-2016,Jason Pominville,MIN,F,102.0,123.0,126.0,,78.0,99.0,49.0,222.0,162.0,59.0,113.0,381.0,,100.0,Second Line,75,1227.2833333333,11,10,32,1982-11-30,CAN,USA,72,180,2001,2,25,55,8469506.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8469506.png
2015-2016,Jason Spezza,DAL,F,6.0,399.0,34.0,,4.0,352.0,29.0,13.0,52.0,89.0,252.0,415.0,29.0,35.0,Second Line,75,1238.7666666667,33,18,32,1983-06-13,CAN,CAN,75,219,2001,1,2,2,8469455.0,https://assets.nhle.com/mugs/nhl/20152016/DAL/8469455.png
2015-2016,Jason Zucker,MIN,F,83.0,101.0,235.0,,271.0,91.0,42.0,14.0,264.0,134.0,17.0,208.0,,160.0,Second Line,71,1106.1166666667,13,7,23,1992-01-16,USA,USA,71,192,2010,2,29,59,8475722.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8475722.png
2015-2016,Jay Beagle,WSH,F,223.0,126.0,,52.0,246.0,139.0,260.0,110.0,237.0,364.0,390.0,195.0,16.0,292.0,Third Line,57,798.91666666667,8,5,29,1985-10-16,CAN,CAN,75,210,-,-,-,-,8474291.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8474291.png
2015-2016,Jay McClement,CAR,F,342.0,289.0,,83.0,347.0,370.0,379.0,374.0,155.0,377.0,352.0,186.0,10.0,386.0,Fourth Line,77,893.48333333333,3,7,32,1983-03-02,CAN,CAN,73,205,2001,2,27,57,8469508.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8469508.png
2015-2016,Jean-Gabriel Pageau,OTT,F,262.0,271.0,254.0,139.0,256.0,241.0,236.0,249.0,186.0,387.0,56.0,74.0,30.0,182.0,Second Line,82,1369.65,19,15,22,1992-11-11,CAN,CAN,71,185,2011,4,5,96,8476419.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8476419.png
2015-2016,Jeff Carter,LAK,F,17.0,277.0,66.0,95.0,16.0,167.0,17.0,119.0,13.0,101.0,149.0,251.0,87.0,23.0,First Line,77,1415.9,24,20,30,1985-01-01,CAN,CAN,75,219,2003,1,11,11,8470604.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8470604.png
2015-2016,Jeff Skinner,CAR,F,14.0,309.0,94.0,,184.0,347.0,9.0,17.0,34.0,43.0,10.0,394.0,,75.0,Second Line,82,1335.4833333333,28,20,23,1992-05-16,CAN,CAN,71,197,2010,1,7,7,8475784.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8475784.png
2015-2016,Jesper Fast,NYR,F,332.0,167.0,,96.0,258.0,261.0,393.0,302.0,333.0,351.0,171.0,144.0,,303.0,Third Line,79,1180.1166666667,10,10,23,1991-12-02,SWE,SWE,73,191,2010,6,7,157,8475855.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8475855.png
2015-2016,Jimmy Hayes,BOS,F,224.0,372.0,168.0,,297.0,320.0,111.0,101.0,299.0,164.0,332.0,105.0,,208.0,Third Line,75,1036.9833333333,13,5,25,1989-11-21,USA,USA,77,215,2008,2,30,60,8474625.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8474625.png
2015-2016,Jiri Hudler,CGY,F,139.0,395.0,163.0,,247.0,331.0,367.0,99.0,27.0,47.0,104.0,397.0,,123.0,Second Line,72,1134.6666666667,16,17,31,1984-01-04,CZE,CZE,70,190,2002,2,28,58,8470201.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8470201.png
2015-2016,Jiri Hudler,FLA,F,139.0,395.0,163.0,,247.0,331.0,367.0,99.0,27.0,47.0,104.0,397.0,,123.0,Second Line,72,1134.6666666667,16,17,31,1984-01-04,CZE,CZE,70,190,2002,2,28,58,8470201.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8470201.png
2015-2016,Jiri Sekac,ANA,F,363.0,20.0,221.0,,342.0,33.0,264.0,402.0,374.0,118.0,82.0,183.0,,338.0,Fourth Line,39,454.95,1,2,23,1992-06-10,CZE,CZE,73,185,-,-,-,-,8478137.0,https://assets.nhle.com/mugs/nhl/20152016/ANA/8478137.png
2015-2016,Jiri Sekac,ARI,F,363.0,20.0,221.0,,342.0,33.0,264.0,402.0,374.0,118.0,82.0,183.0,,338.0,Fourth Line,39,454.95,1,2,23,1992-06-10,CZE,CZE,73,185,-,-,-,-,8478137.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8478137.png
2015-2016,Jiri Sekac,CHI,F,363.0,20.0,221.0,,342.0,33.0,264.0,402.0,374.0,118.0,82.0,183.0,,338.0,Fourth Line,39,454.95,1,2,23,1992-06-10,CZE,CZE,73,185,-,-,-,-,8478137.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8478137.png
2015-2016,Jiri Tlusty,NJD,F,334.0,42.0,200.0,,292.0,50.0,280.0,348.0,325.0,289.0,227.0,192.0,,289.0,Third Line,30,411.35,2,2,27,1988-03-16,CZE,CZE,72,205,2006,1,13,13,8473482.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8473482.png
2015-2016,Joakim Andersson,DET,F,374.0,180.0,,123.0,360.0,62.0,361.0,376.0,337.0,214.0,313.0,303.0,,407.0,Fourth Line,29,261.58333333333,1,1,26,1989-02-05,SWE,SWE,74,211,2007,3,27,88,8474168.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8474168.png
2015-2016,Joakim Nordstrom,CAR,F,347.0,231.0,,23.0,314.0,178.0,329.0,349.0,329.0,403.0,40.0,132.0,,343.0,Second Line,71,1109.4333333333,10,8,23,1992-02-25,SWE,SWE,73,194,2010,3,30,90,8475807.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8475807.png
2015-2016,Joe Colborne,CGY,F,237.0,365.0,207.0,,255.0,354.0,394.0,185.0,54.0,310.0,349.0,120.0,,200.0,Third Line,73,1107.0833333333,19,15,25,1990-01-30,CAN,CAN,77,221,2008,1,16,16,8474577.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8474577.png
2015-2016,Joe Pavelski,SJS,F,35.0,56.0,3.0,,22.0,47.0,134.0,23.0,169.0,130.0,101.0,202.0,38.0,7.0,First Line,82,1624.9,38,24,31,1984-07-11,USA,USA,71,200,2003,7,8,205,8470794.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8470794.png
2015-2016,Joe Thornton,SJS,F,116.0,176.0,31.0,,1.0,36.0,395.0,355.0,15.0,175.0,272.0,353.0,31.0,77.0,First Line,82,1505.7166666667,19,34,36,1979-07-02,CAN,CAN,76,220,1997,1,1,1,8466138.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8466138.png
2015-2016,Joel Armia,WPG,F,339.0,12.0,,,232.0,43.0,307.0,344.0,383.0,267.0,202.0,167.0,,333.0,Fourth Line,43,522.93333333333,4,3,22,1993-05-31,FIN,FIN,75,216,2011,1,16,16,8476469.0,https://assets.nhle.com/mugs/nhl/20152016/WPG/8476469.png
2015-2016,Joel Ward,SJS,F,218.0,131.0,101.0,126.0,135.0,110.0,289.0,142.0,276.0,290.0,273.0,297.0,82.0,149.0,Second Line,79,1340.8666666667,21,14,34,1980-12-02,CAN,CAN,73,225,-,-,-,-,8468208.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8468208.png
2015-2016,Joffrey Lupul,TOR,F,267.0,377.0,47.0,,238.0,408.0,142.0,132.0,380.0,369.0,164.0,182.0,,185.0,Third Line,46,672.56666666667,11,2,31,1983-09-23,CAN,CAN,73,206,2002,1,7,7,8470207.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8470207.png
2015-2016,Johan Larsson,BUF,F,382.0,173.0,90.0,,358.0,189.0,384.0,306.0,395.0,385.0,135.0,160.0,93.0,300.0,Third Line,74,1096.65,10,5,23,1992-07-25,SWE,SWE,71,206,2010,2,26,56,8475728.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8475728.png
2015-2016,John Mitchell,COL,F,346.0,202.0,,150.0,387.0,388.0,326.0,283.0,317.0,376.0,382.0,165.0,55.0,228.0,Third Line,71,1082.45,10,4,30,1985-01-22,CAN,CAN,73,204,2003,5,22,158,8470750.0,https://assets.nhle.com/mugs/nhl/20152016/COL/8470750.png
2015-2016,John Tavares,NYI,F,5.0,396.0,13.0,,8.0,396.0,86.0,10.0,6.0,8.0,86.0,360.0,32.0,8.0,First Line,78,1559.5666666667,33,31,24,1990-09-20,CAN,CAN,73,216,2009,1,1,1,8475166.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8475166.png
2015-2016,Johnny Gaudreau,CGY,F,112.0,415.0,41.0,,163.0,356.0,233.0,95.0,85.0,73.0,8.0,413.0,,33.0,First Line,79,1573.3166666667,30,31,22,1993-08-13,USA,USA,69,165,2011,4,13,104,8476346.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8476346.png
2015-2016,Jonathan Huberdeau,FLA,F,67.0,214.0,195.0,,155.0,176.0,161.0,118.0,11.0,319.0,55.0,298.0,,89.0,First Line,76,1378.9166666667,20,21,22,1993-06-04,CAN,CAN,73,200,2011,1,3,3,8476456.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8476456.png
2015-2016,Jonathan Marchessault,TBL,F,115.0,239.0,194.0,,39.0,161.0,45.0,263.0,220.0,353.0,4.0,134.0,,224.0,Fourth Line,45,544.01666666667,7,3,24,1990-12-27,CAN,CAN,69,183,-,-,-,-,8476539.0,https://assets.nhle.com/mugs/nhl/20152016/TBL/8476539.png
2015-2016,Jonathan Toews,CHI,F,101.0,248.0,138.0,63.0,55.0,247.0,245.0,152.0,101.0,74.0,63.0,306.0,5.0,57.0,First Line,80,1538.7166666667,28,17,27,1988-04-29,CAN,CAN,74,201,2006,1,3,3,8473604.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8473604.png
2015-2016,Joonas Donskoi,SJS,F,103.0,48.0,178.0,,17.0,48.0,304.0,236.0,49.0,161.0,85.0,379.0,,197.0,Third Line,76,1075.65,11,16,23,1992-04-13,FIN,FIN,72,185,2010,4,9,99,8475820.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8475820.png
2015-2016,Joonas Kemppainen,BOS,F,410.0,344.0,,45.0,383.0,415.0,404.0,415.0,358.0,367.0,302.0,238.0,74.0,402.0,Fourth Line,44,551.66666666667,2,2,27,1988-04-07,FIN,FIN,75,223,-,-,-,-,8478564.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8478564.png
2015-2016,Jordan Eberle,EDM,F,68.0,414.0,48.0,,70.0,398.0,178.0,45.0,109.0,189.0,67.0,372.0,,61.0,Second Line,69,1232.0666666667,25,12,25,1990-05-15,CAN,CAN,71,190,2008,1,22,22,8474586.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8474586.png
2015-2016,Jordan Martinook,ARI,F,304.0,149.0,,54.0,331.0,242.0,295.0,315.0,158.0,365.0,124.0,316.0,,285.0,Third Line,81,1230.45,9,12,23,1992-07-25,CAN,CAN,72,196,2012,2,28,58,8476921.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8476921.png
2015-2016,Jordan Nolan,LAK,F,350.0,339.0,,,308.0,197.0,292.0,386.0,362.0,138.0,329.0,70.0,,408.0,Fringe,52,462.65,0,3,26,1989-06-23,CAN,CAN,75,219,2009,7,5,186,8475325.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8475325.png
2015-2016,Jordan Schroeder,MIN,F,255.0,94.0,,,301.0,80.0,95.0,234.0,282.0,279.0,282.0,252.0,,334.0,Fourth Line,26,244.81666666667,2,1,24,1990-09-29,USA,USA,69,170,2009,1,22,22,8475147.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8475147.png
2015-2016,Jordan Staal,CAR,F,193.0,145.0,73.0,49.0,60.0,97.0,310.0,292.0,125.0,314.0,177.0,143.0,7.0,147.0,First Line,82,1500.65,20,20,26,1988-09-10,CAN,CAN,76,220,2006,1,2,2,8473533.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8473533.png
2015-2016,Jordin Tootoo,NJD,F,355.0,241.0,241.0,,400.0,83.0,188.0,319.0,370.0,357.0,381.0,71.0,,366.0,Fourth Line,66,760.83333333333,4,3,32,1983-02-02,CAN,CAN,69,195,2001,4,2,98,8469547.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8469547.png
2015-2016,Jori Lehtera,STL,F,247.0,69.0,233.0,19.0,80.0,76.0,397.0,290.0,167.0,53.0,393.0,343.0,89.0,233.0,Second Line,79,1270.5333333333,9,11,27,1987-12-23,FIN,FIN,74,212,2008,3,4,65,8474627.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8474627.png
2015-2016,Joseph Blandisi,NJD,F,354.0,121.0,159.0,,368.0,185.0,410.0,414.0,55.0,224.0,213.0,239.0,,274.0,Second Line,41,639.7,5,9,21,1994-07-18,CAN,CAN,72,184,2012,6,11,162,8477010.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8477010.png
2015-2016,Josh Bailey,NYI,F,185.0,390.0,218.0,,26.0,380.0,325.0,296.0,152.0,110.0,269.0,324.0,,216.0,Second Line,81,1283.8,12,11,25,1989-10-02,CAN,CAN,73,200,2008,1,9,9,8474573.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8474573.png
2015-2016,Josh Jooris,CGY,F,315.0,151.0,,87.0,264.0,156.0,209.0,309.0,332.0,276.0,348.0,197.0,100.0,276.0,Fourth Line,59,725.01666666667,4,3,25,1990-07-14,CAN,CAN,73,198,-,-,-,-,8477591.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8477591.png
2015-2016,Jussi Jokinen,FLA,F,147.0,156.0,139.0,102.0,138.0,51.0,269.0,254.0,42.0,255.0,270.0,347.0,92.0,107.0,First Line,81,1481.6,18,24,32,1983-04-01,FIN,FIN,72,191,2001,6,27,192,8469638.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8469638.png
2015-2016,Justin Abdelkader,DET,F,229.0,243.0,91.0,9.0,260.0,101.0,238.0,179.0,223.0,38.0,192.0,86.0,,136.0,First Line,82,1511.7166666667,19,17,28,1987-02-25,USA,USA,74,213,2005,2,12,42,8471716.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8471716.png
2015-2016,Justin Fontaine,MIN,F,288.0,76.0,,34.0,357.0,40.0,332.0,242.0,86.0,301.0,228.0,412.0,,308.0,Fourth Line,60,711.33333333333,5,7,27,1987-11-06,CAN,CAN,70,174,-,-,-,-,8476235.0,https://assets.nhle.com/mugs/nhl/20152016/MIN/8476235.png
2015-2016,Justin Williams,WSH,F,50.0,322.0,125.0,5.0,37.0,183.0,70.0,77.0,182.0,170.0,305.0,377.0,,105.0,Second Line,82,1365.5333333333,22,15,33,1981-10-04,CAN,CAN,73,184,2000,1,28,28,8468508.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8468508.png
2015-2016,Kerby Rychel,CBJ,F,108.0,165.0,,,329.0,120.0,254.0,285.0,1.0,345.0,394.0,139.0,,357.0,Fourth Line,32,304.45,2,6,20,1994-10-07,USA,CAN,73,213,2013,1,19,19,8477510.0,https://assets.nhle.com/mugs/nhl/20152016/CBJ/8477510.png
2015-2016,Kevin Hayes,NYR,F,54.0,374.0,127.0,,111.0,319.0,213.0,100.0,10.0,24.0,311.0,276.0,169.0,190.0,Third Line,79,1079.3666666667,14,14,23,1992-05-08,USA,USA,77,216,2010,1,24,24,8475763.0,https://assets.nhle.com/mugs/nhl/20152016/NYR/8475763.png
2015-2016,Kevin Porter,PIT,F,404.0,29.0,,21.0,349.0,38.0,387.0,419.0,345.0,374.0,79.0,31.0,,404.0,Fourth Line,41,464.08333333333,0,2,29,1986-03-12,USA,USA,72,190,2004,4,21,119,8471331.0,https://assets.nhle.com/mugs/nhl/20152016/PIT/8471331.png
2015-2016,Kris Versteeg,CAR,F,93.0,127.0,170.0,,49.0,111.0,114.0,137.0,151.0,29.0,184.0,395.0,,153.0,Third Line,77,1184.8666666667,15,9,29,1986-05-13,CAN,CAN,71,176,2004,5,5,134,8471346.0,https://assets.nhle.com/mugs/nhl/20152016/CAR/8471346.png
2015-2016,Kris Versteeg,LAK,F,93.0,127.0,170.0,,49.0,111.0,114.0,137.0,151.0,29.0,184.0,395.0,,153.0,Third Line,77,1184.8666666667,15,9,29,1986-05-13,CAN,CAN,71,176,2004,5,5,134,8471346.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8471346.png
2015-2016,Kyle Brodziak,STL,F,383.0,25.0,,20.0,380.0,57.0,371.0,341.0,363.0,392.0,372.0,244.0,68.0,359.0,Fourth Line,76,821.18333333333,7,2,31,1984-05-25,CAN,CAN,74,205,2003,7,17,214,8470803.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8470803.png
2015-2016,Kyle Chipchura,ARI,F,370.0,316.0,,,307.0,303.0,396.0,390.0,306.0,394.0,281.0,133.0,,395.0,Fourth Line,70,716.41666666667,4,6,29,1986-02-19,CAN,CAN,74,203,2004,1,18,18,8471231.0,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471231.png
2015-2016,Kyle Clifford,LAK,F,270.0,187.0,,,225.0,71.0,117.0,332.0,286.0,56.0,366.0,32.0,,382.0,Fourth Line,56,523.58333333333,3,3,24,1991-01-13,CAN,CAN,74,217,2009,2,5,35,8475160.0,https://assets.nhle.com/mugs/nhl/20152016/LAK/8475160.png
2015-2016,Kyle Okposo,NYI,F,36.0,375.0,46.0,,47.0,353.0,82.0,129.0,35.0,62.0,211.0,260.0,,27.0,First Line,79,1438.25,22,23,27,1988-04-16,USA,USA,72,218,2006,1,7,7,8473449.0,https://assets.nhle.com/mugs/nhl/20152016/NYI/8473449.png
2015-2016,Kyle Palmieri,NJD,F,217.0,128.0,15.0,,333.0,155.0,156.0,84.0,238.0,317.0,39.0,154.0,,81.0,Second Line,82,1460.3166666667,30,16,24,1991-02-01,USA,USA,71,198,2009,1,26,26,8475151.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8475151.png
2015-2016,Kyle Turris,OTT,F,181.0,330.0,164.0,,157.0,329.0,207.0,181.0,181.0,78.0,111.0,335.0,69.0,92.0,First Line,57,1123.1666666667,13,10,26,1989-08-14,CAN,CAN,73,190,2007,1,3,3,8474068.0,https://assets.nhle.com/mugs/nhl/20152016/OTT/8474068.png
2015-2016,Lance Bouma,CGY,F,322.0,255.0,,147.0,318.0,359.0,284.0,317.0,265.0,338.0,49.0,25.0,,277.0,Fourth Line,44,529.56666666667,2,3,25,1990-03-25,CAN,CAN,74,208,2008,3,17,78,8474642.0,https://assets.nhle.com/mugs/nhl/20152016/CGY/8474642.png
2015-2016,Landon Ferraro,BOS,F,340.0,244.0,,113.0,391.0,244.0,179.0,270.0,354.0,177.0,131.0,95.0,,376.0,Fourth Line,68,721.56666666667,5,3,24,1991-08-08,CAN,CAN,72,173,2009,2,2,32,8475157.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475157.png
2015-2016,Landon Ferraro,DET,F,340.0,244.0,,113.0,391.0,244.0,179.0,270.0,354.0,177.0,131.0,95.0,,376.0,Fourth Line,68,721.56666666667,5,3,24,1991-08-08,CAN,CAN,72,173,2009,2,2,32,8475157.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8475157.png
2015-2016,Lars Eller,MTL,F,202.0,197.0,245.0,135.0,188.0,255.0,133.0,157.0,262.0,292.0,237.0,193.0,57.0,217.0,Third Line,79,1205.3166666667,13,7,26,1989-05-08,DNK,DNK,74,205,2007,1,13,13,8474189.0,https://assets.nhle.com/mugs/nhl/20152016/MTL/8474189.png
2015-2016,Lauri Korpikoski,EDM,F,361.0,312.0,16.0,185.0,375.0,400.0,350.0,370.0,305.0,363.0,214.0,131.0,,259.0,Third Line,71,988.45,10,7,29,1986-07-28,FIN,FIN,73,193,2004,1,19,19,8471232.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8471232.png
2015-2016,Lee Stempniak,BOS,F,220.0,263.0,204.0,136.0,251.0,175.0,223.0,104.0,233.0,194.0,306.0,199.0,,161.0,Second Line,82,1471.3833333333,19,15,32,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470740.png
2015-2016,Lee Stempniak,NJD,F,220.0,263.0,204.0,136.0,251.0,175.0,223.0,104.0,233.0,194.0,306.0,199.0,,161.0,Second Line,82,1471.3833333333,19,15,32,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0,https://assets.nhle.com/mugs/nhl/20152016/NJD/8470740.png
2015-2016,Leo Komarov,TOR,F,252.0,135.0,29.0,66.0,150.0,245.0,318.0,198.0,294.0,281.0,265.0,10.0,,175.0,Second Line,67,1194.95,19,7,28,1987-01-23,EST,FIN,71,205,2006,6,27,180,8473463.0,https://assets.nhle.com/mugs/nhl/20152016/TOR/8473463.png
2015-2016,Leon Draisaitl,EDM,F,151.0,384.0,202.0,,44.0,318.0,313.0,262.0,80.0,58.0,24.0,344.0,145.0,188.0,First Line,72,1300.2333333333,19,16,19,1995-10-27,DEU,DEU,74,208,2014,1,3,3,8477934.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8477934.png
2015-2016,Linden Vey,VAN,F,391.0,409.0,214.0,,273.0,397.0,419.0,413.0,307.0,225.0,201.0,416.0,155.0,335.0,Second Line,41,645.81666666667,4,7,24,1991-07-17,CAN,CAN,72,189,2009,4,5,96,8475223.0,https://assets.nhle.com/mugs/nhl/20152016/VAN/8475223.png
2015-2016,Logan Couture,SJS,F,49.0,88.0,21.0,,61.0,98.0,62.0,60.0,110.0,166.0,132.0,326.0,105.0,19.0,Second Line,52,904.13333333333,15,10,26,1989-03-28,CAN,CAN,73,206,2007,1,9,9,8474053.0,https://assets.nhle.com/mugs/nhl/20152016/SJS/8474053.png
2015-2016,Logan Shaw,FLA,F,405.0,32.0,112.0,,393.0,90.0,267.0,397.0,411.0,181.0,45.0,106.0,,362.0,Fourth Line,53,648.76666666667,5,1,22,1992-10-05,CAN,CAN,75,208,2011,3,15,76,8476400.0,https://assets.nhle.com/mugs/nhl/20152016/FLA/8476400.png
2015-2016,Loui Eriksson,BOS,F,200.0,116.0,36.0,43.0,176.0,78.0,278.0,133.0,222.0,258.0,154.0,407.0,,85.0,First Line,82,1597.5,30,18,30,1985-07-17,SWE,SWE,74,179,2003,2,3,33,8470626.0,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470626.png
2015-2016,Luke Gazdic,EDM,F,397.0,332.0,,,378.0,403.0,335.0,350.0,415.0,163.0,224.0,33.0,,415.0,Fringe,29,179.73333333333,1,0,26,1989-07-25,CAN,CAN,76,225,2007,6,21,172,8473989.0,https://assets.nhle.com/mugs/nhl/20152016/EDM/8473989.png
2015-2016,Luke Glendening,DET,F,369.0,153.0,,55.0,367.0,158.0,358.0,339.0,378.0,398.0,271.0,110.0,12.0,299.0,Third Line,81,1180.8,8,6,26,1989-04-28,USA,USA,71,190,-,-,-,-,8476822.0,https://assets.nhle.com/mugs/nhl/20152016/DET/8476822.png
2015-2016,Magnus Paajarvi,STL,F,130.0,166.0,,,81.0,143.0,72.0,328.0,133.0,243.0,31.0,240.0,,305.0,Fourth Line,48,616.8,3,6,24,1991-04-12,SWE,SWE,75,206,2009,1,10,10,8475175.0,https://assets.nhle.com/mugs/nhl/20152016/STL/8475175.png
2015-2016,Marcus Foligno,BUF,F,368.0,133.0,,,376.0,260.0,389.0,340.0,289.0,371.0,156.0,39.0,,283.0,Fourth Line,75,988.83333333333,10,7,24,1991-08-10,USA,CAN,75,226,2009,4,13,104,8475220.0,https://assets.nhle.com/mugs/nhl/20152016/BUF/8475220.png
2015-2016,Marcus Johansson,WSH,F,219.0,311.0,64.0,,168.0,227.0,300.0,200.0,202.0,114.0,20.0,337.0,111.0,150.0,Second Line,74,1231.3333333333,17,18,24,1990-10-06,SWE,SWE,73,203,2009,1,24,24,8475149.0,https://assets.nhle.com/mugs/nhl/20152016/WSH/8475149.png
2015-2016,Marcus Kruger,CHI,F,318.0,41.0,,153.0,230.0,172.0,225.0,399.0,263.0,416.0,354.0,331.0,25.0,342.0,Third Line,41,554.36666666667,0,3,25,1990-05-27,SWE,SWE,72,186,2009,5,28,149,8475323.0,https://assets.nhle.com/mugs/nhl/20152016/CHI/8475323.png
